"","M_HBV_unfiltered.logFC","M_HBV_unfiltered.gene_name","M_HBV_unfiltered.adj.P.Val","F_HBV_unfiltered.logFC","F_HBV_unfiltered.gene_name","F_HBV_unfiltered.adj.P.Val","residuals"
"7162",-0.605346009893506,"RF00017",0.0184658177315405,-2.2777092005475,"RF00017",7.83136463482223e-06,1.25160731897842
"7169",-0.487229341992202,"RF00017",0.0174543434162749,-2.2777092005475,"RF00017",7.83136463482223e-06,1.36972398687973
"7226",-0.470443280989091,"RF00017",0.0183944098376043,-2.2777092005475,"RF00017",7.83136463482223e-06,1.38651004788284
"7295",-0.682881032851119,"RF00017",0.0235924161355769,-2.2777092005475,"RF00017",7.83136463482223e-06,1.17407229602081
"7325",-0.698509838893968,"RF00019",0.0241782853089316,-2.12675954056414,"RF00019",0.00205596459034077,1.03842740767924
"7425",-1.99690224618532,"IGLV8-61",0.0213249148585899,-2.2069097191075,"IGLV8-61",0.291317034724343,-0.196239712484089
"7427",-0.680209595379479,"AL021331.1",0.0277404996665669,-2.27360733270095,"AL021331.1",0.000507158954693453,1.17348244685488
"7452",1.32946566832542,"DHFRP1",0.0269506914251917,4.58635563625007,"DHFRP1",3.40993751864217e-05,-2.27101741205098
"7464",0.933632061144115,"STC1",0.0140555923678198,2.63703263584531,"STC1",0.00137723266149865,-1.1169958577887
"7496",-0.602834879428785,"RF00017",0.0296171308941187,-2.2777092005475,"RF00017",7.83136463482223e-06,1.25411844944314
"7559",0.916420629132442,"PTHLH",0.027697138634179,3.68220882464936,"PTHLH",1.10916669084572e-05,-1.96519923443938
"7579",0.871840518185067,"HIST2H2AA3",0.0168548693547169,-2.24234752652375,"HIST2H2AA3",0.0567848336614101,2.70067871529504
"7627",-0.638063579517249,"RF00019",0.0341092525532612,-2.12675954056414,"RF00019",0.00205596459034077,1.09887366705596
"7635",0.869927008563741,"SOX9",0.0138736534950245,2.10859408520791,"SOX9",0.007912618525329,-0.760553395031145
"7638",0.711447102220346,"NEURL3",0.0217334420236323,2.00746755859891,"NEURL3",0.00171744936987627,-0.838630274687183
"7663",-0.79181722997104,"AC254629.1",0.0323829591477063,-2.03670506277424,"AC254629.1",0.012321218413456,0.873520083094586
"7688",0.632450336688449,"RF00017",0.0367866422002506,-2.2777092005475,"RF00017",7.83136463482223e-06,2.48940366556038
"7721",-0.559198104594802,"RN7SL791P",0.0409636854923122,-2.05356681779872,"RN7SL791P",0.000619943912828615,1.11954554392691
"7758",-0.458768374301168,"C17orf67",0.026713224167267,-2.01445327347153,"C17orf67",3.21288733608474e-05,1.18887712961072
"7791",-1.09437875165767,"FCAMR",0.0266184842234345,-2.07875758540944,"FCAMR",0.0789303698583036,0.604393409939653
"7798",-0.484709108475893,"RF00017",0.0409732892579825,-2.2777092005475,"RF00017",7.83136463482223e-06,1.37224422039604
"7875",0.899595353903111,"ERICH5",0.0205863880611262,2.07610395844649,"ERICH5",0.00738339752608902,-0.705053009210701
"7968",-0.59603530447216,"RF00017",0.0537096413045005,-2.2777092005475,"RF00017",7.83136463482223e-06,1.26091802439977
"8069",-0.461137337684138,"RF00019",0.0634614335439496,-2.12675954056414,"RF00019",0.00205596459034077,1.27579990888907
"8186",1.50143111795411,"KRT23",0.0346626879171294,2.8077292412928,"KRT23",0.16823589685802,-0.684913157343845
"8358",-0.556247400194534,"RF00017",0.0827915459706481,-2.2777092005475,"RF00017",7.83136463482223e-06,1.30070592867739
"8511",-0.444524708733003,"RF00017",0.0989396829109954,-2.2777092005475,"RF00017",7.83136463482223e-06,1.41242862013893
"8579",-0.420850181778702,"RF00019",0.110303092252053,-2.12675954056414,"RF00019",0.00205596459034077,1.31608706479451
"8584",0.596260085256332,"MTNR1B",0.121255690686037,2.26442789527588,"MTNR1B",0.00200418970618159,-1.15811965919233
"8586",-0.840724928654188,"AC005606.1",0.121481259183621,-2.365613608318,"AC005606.1",0.0439284393996668,1.08611886991848
"8625",0.733778822420057,"CCL18",0.0779079979499372,2.41288776527357,"CCL18",0.00284930840926969,-1.13863743816031
"8658",-0.434555651321758,"RF00322",0.132248659550241,-2.03615704806274,"RF00322",0.00136026591163481,1.23034594974078
"8701",1.08608004419663,"PRAMEF4",0.12241792165665,2.8336940084148,"PRAMEF4",0.0553529569711859,-1.12090813071743
"8783",-0.461649471226527,"RF00019",0.138380312440837,-2.12675954056414,"RF00019",0.00205596459034077,1.27528777534668
"8804",-0.39244146040838,"SLC23A3",0.0840082298477584,-2.26701637916378,"SLC23A3",5.4709049070771e-06,1.45601028898774
"8810",-0.334771485598267,"RF00019",0.150441283981641,-2.12675954056414,"RF00019",0.00205596459034077,1.40216576097494
"8868",0.433431361774169,"RF00019",0.153842158024071,-2.12675954056414,"RF00019",0.00205596459034077,2.17036860834738
"8882",-0.45853000253876,"AC011475.1",0.141214479181874,-2.10284123689341,"AC011475.1",0.00112292643437669,1.25939043338308
"9013",-1.49570539940525,"RF00100",0.142532666985614,2.6330492137831,"RF00100",0.276053256615394,-3.54316620481094
"9045",-0.366101081268851,"RF00017",0.164431314930232,-2.2777092005475,"RF00017",7.83136463482223e-06,1.49085224760308
"9090",-0.464443405948431,"RF00017",0.192442894881609,-2.2777092005475,"RF00017",7.83136463482223e-06,1.3925099229235
"9100",-0.418475609654157,"RF00017",0.18839579681331,-2.2777092005475,"RF00017",7.83136463482223e-06,1.43847771921777
"9121",-0.350818697329487,"RF00019",0.19071368417825,-2.12675954056414,"RF00019",0.00205596459034077,1.38611854924372
"9177",-0.353101673814891,"RF00019",0.198164024818303,-2.12675954056414,"RF00019",0.00205596459034077,1.38383557275832
"9305",-0.356107527098294,"RF00019",0.236695803782598,-2.12675954056414,"RF00019",0.00205596459034077,1.38082971947491
"9334",-0.294575205514678,"RF00019",0.218129368395226,-2.12675954056414,"RF00019",0.00205596459034077,1.44236204105853
"9475",-0.311146200900985,"RF00017",0.258407469507599,-2.2777092005475,"RF00017",7.83136463482223e-06,1.54580712797094
"9529",-0.449261840569647,"RNU2-1",0.218428870089293,-2.15072199364478,"RNU2-1",0.00993347209550644,1.30672731868308
"9537",0.514667115051724,"CTLA4",0.184320298994533,2.32068212632011,"CTLA4",0.00326243414643426,-1.28443888067435
"9538",0.853748368921321,"DLK1",0.251853994160053,3.58163906090558,"DLK1",0.00428452468084546,-1.94791113539188
"9575",-0.722311776168431,"TFF2",0.274912703899862,-2.2182476576973,"TFF2",0.13908697144101,1.08736525263694
"9614",-0.723196551523581,"SPCS2P4",0.27076300437523,2.38375694691742,"SPCS2P4",0.0864689705170545,-2.57245166888808
"9618",-0.269327753287047,"RF00017",0.28877052912934,-2.2777092005475,"RF00017",7.83136463482223e-06,1.58762557558488
"9636",-0.754609434053585,"ARMCX7P",0.244081102847504,-2.79921136814531,"ARMCX7P",0.0700675908144237,1.51697647545668
"9646",-0.404309618086509,"ZDHHC11B",0.120474741423931,-2.1983901118146,"ZDHHC11B",0.00160714420602406,1.38957920118482
"9696",-0.534605957925335,"AL390726.5",0.267439884665681,-2.90746688326635,"AL390726.5",0.0126452377961597,1.82305104848895
"9728",-0.346391201646169,"RF00019",0.312408864201646,-2.12675954056414,"RF00019",0.00205596459034077,1.39054604492704
"9786",-0.386468352480366,"RF00017",0.317047666350519,-2.2777092005475,"RF00017",7.83136463482223e-06,1.47048497639156
"9787",-0.508563299981968,"AC108449.3",0.333031007951661,-2.11200638942857,"AC108449.3",0.0580558204177525,1.21664410631835
"9820",-0.214060019220197,"RF00019",0.3653823729571,-2.12675954056414,"RF00019",0.00205596459034077,1.52287722735301
"9835",-0.519846912497647,"RN7SL718P",0.310783955042902,-2.62748781773793,"RN7SL718P",0.0172689123458358,1.61520614387076
"9840",0.248961610058101,"AC119751.6",0.392503106435602,2.24150035008471,"AC119751.6",2.83618508089599e-05,-1.48718904960247
"9845",-0.248198539420944,"RF00019",0.35937761252386,-2.12675954056414,"RF00019",0.00205596459034077,1.48873870715226
"9863",-0.230335262087818,"RF00019",0.378928355688746,-2.12675954056414,"RF00019",0.00205596459034077,1.50660198448539
"10038",-0.256557701835976,"RF00019",0.42331968271235,-2.12675954056414,"RF00019",0.00205596459034077,1.48037954473723
"10065",-0.220536414487799,"RF00019",0.443338709237815,-2.12675954056414,"RF00019",0.00205596459034077,1.51640083208541
"10087",-0.179476062095996,"RF00019",0.463972693602331,-2.12675954056414,"RF00019",0.00205596459034077,1.55746118447721
"10095",0.336181464156624,"PLA2G7",0.189862201255728,2.00389891059663,"PLA2G7",4.27665765864015e-05,-1.21105857510878
"10205",0.448666908353477,"ASCL1",0.452542291347135,-2.2230712929502,"ASCL1",0.0571569983388827,2.26217908197173
"10222",-0.170443530585053,"RF00017",0.40428566182327,-2.2777092005475,"RF00017",7.83136463482223e-06,1.68650979828688
"10230",-0.218222606685705,"RF00017",0.489157926478716,-2.2777092005475,"RF00017",7.83136463482223e-06,1.63873072218622
"10277",-0.217490516478197,"RF00019",0.485807496700867,-2.12675954056414,"RF00019",0.00205596459034077,1.51944673009501
"10286",0.257014915014966,"AC019129.1",0.548292732342072,-2.34871257600323,"AC019129.1",0.00746775941945142,2.17042114979686
"10359",-0.551853919714161,"ECHDC3",0.153306778498537,-2.24845093601603,"ECHDC3",0.0100226251023042,1.28183693685863
"10415",-0.159272484679348,"RF00017",0.502551303018706,-2.2777092005475,"RF00017",7.83136463482223e-06,1.69768084419258
"10434",-0.122399303530565,"RF00019",0.626874009296251,-2.12675954056414,"RF00019",0.00205596459034077,1.61453794304264
"10446",-0.175498180659163,"RF00017",0.584935130921414,-2.2777092005475,"RF00017",7.83136463482223e-06,1.68145514821277
"10453",-0.143422278586273,"RF00017",0.481608845531254,-2.2777092005475,"RF00017",7.83136463482223e-06,1.71353105028566
"10482",-0.170280320628674,"RF00017",0.533333728453796,-2.2777092005475,"RF00017",7.83136463482223e-06,1.68667300824325
"10515",-0.221062195222103,"TRAV8-3",0.564969533749472,2.06872216989047,"TRAV8-3",0.00611023792669016,-1.8198414934904
"10518",-0.320134728144456,"AC136621.1",0.589885080101311,-2.60258286457727,"AC136621.1",0.0349535600232991,1.79511705865829
"10536",0.162174417842366,"RF00017",0.597298090960787,-2.2777092005475,"RF00017",7.83136463482223e-06,2.01912774671429
"10596",0.136813903300679,"RF00017",0.590912254698037,-2.2777092005475,"RF00017",7.83136463482223e-06,1.99376723217261
"10601",0.136495889842442,"RF00019",0.677228351471192,-2.12675954056414,"RF00019",0.00205596459034077,1.87343313641565
"10641",-0.169751824413054,"AC079610.2",0.579297893739847,-2.07543312198957,"AC079610.2",0.00132823463718605,1.52637714424536
"10654",0.112226198958699,"RF00019",0.702169456838867,-2.12675954056414,"RF00019",0.00205596459034077,1.84916344553191
"10705",-0.117550775402385,"RF00017",0.670648557989452,-2.2777092005475,"RF00017",7.83136463482223e-06,1.73940255346954
"10721",0.124302163141954,"RF00017",0.669201084560214,-2.2777092005475,"RF00017",7.83136463482223e-06,1.98125549201388
"10736",-0.535167949805058,"SLC13A3",0.242751492971441,-2.19819345660088,"SLC13A3",0.0594783880009101,1.25856451410703
"10775",0.132977305066249,"RF00017",0.681517421787188,-2.2777092005475,"RF00017",7.83136463482223e-06,1.98993063393818
"10801",-0.561239346263483,"PRODH",0.198233871867392,-2.08700211932472,"PRODH",0.0366511829237946,1.1440878261964
"10805",0.303529053621001,"AC007068.1",0.434610097055471,3.13282706516506,"AC007068.1",5.99285138071501e-05,-2.1412919031699
"10811",0.120299554308172,"RF00017",0.683405577286153,-2.2777092005475,"RF00017",7.83136463482223e-06,1.9772528831801
"10837",-0.350770083009435,"AC133065.3",0.64296884726564,-2.54340281216695,"AC133065.3",0.13306851848247,1.71742920933057
"10871",-0.0718759802786266,"RF00017",0.813948578720018,-2.2777092005475,"RF00017",7.83136463482223e-06,1.7850773485933
"10901",0.0127335692331334,"RF00017",0.966260932346297,-2.2777092005475,"RF00017",7.83136463482223e-06,1.86968689810506
"10906",-0.0703533339265272,"RF00017",0.819416048794989,-2.2777092005475,"RF00017",7.83136463482223e-06,1.7865999949454
"10983",0.0424490232761441,"DKK4",0.940353208108308,3.04425909580945,"DKK4",0.00152015972576088,-2.33195388354774
"10992",-0.143344184634587,"RF00019",0.832264093713025,-2.12675954056414,"RF00019",0.00205596459034077,1.59359306193862
"11020",-0.377152457125144,"AC024560.1",0.455913050002752,-2.08901486886419,"AC024560.1",0.0894813502400283,1.32977499925987
"11023",-0.0686101301933433,"RF00017",0.807879433756463,-2.2777092005475,"RF00017",7.83136463482223e-06,1.78834319867859
"11045",-0.0711325108193157,"RF00017",0.783461933139587,-2.2777092005475,"RF00017",7.83136463482223e-06,1.78582081805261
"11051",-0.0739890217778099,"RPL23AP25",0.864227779064024,-2.14476398848439,"RPL23AP25",0.019659854084904,1.67726308515069
"11069",0.0579838529206937,"RF00019",0.826134241714317,-2.12675954056414,"RF00019",0.00205596459034077,1.7949210994939
"11166",0.418778190363255,"DCDC2",0.26814997397678,2.13731469513751,"DCDC2",0.00530542031370169,-1.23453721057684
"11275",0.0417057287483118,"RF00017",0.865742736879097,-2.2777092005475,"RF00017",7.83136463482223e-06,1.89865905762024
"11304",-0.250065783109724,"YBX2",0.478075621057623,-2.22798701558805,"YBX2",0.0110387257655156,1.56735475156563
"11310",0.00848168868011911,"RF00017",0.967675836933126,-2.2777092005475,"RF00017",7.83136463482223e-06,1.86543501755205
"11455",0.070188826673069,"RN7SK",0.934844005241645,-3.93118667372643,"RN7SK",0.0382241680605626,3.24177836288721
"11615",0.0607976483714783,"ZACN",0.920908021834784,2.17060487992633,"ZACN",0.0235862164822631,-1.61898589802714
"11637",-0.929782129497736,"GSTM1",0.444846067580584,-2.09107040060839,"GSTM1",0.527533336514781,0.778779625811882
"12055",0.416734248184175,"LOXL4",0.465140780817741,2.33583915048356,"LOXL4",0.0596814392645635,-1.39442269657753
